Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Projects_Score,Participation_Score,Total_Score,Study_Hours_per_Week,Sleep_Hours_per_Night,Stress_Level (1-10),class
0.805761152,0.249374896,0.405702851,0.572714543,0.276055211,0.1656,0.485,0.265467133,0.512,0.26,0.888888889,0
0.616923385,0.042007001,0.086543272,0.880376075,0.614322865,0.9442,0.93,0.518358264,0.556,0.8,0.333333333,1
0.135227045,0.2042007,0.003335001,0.418283657,0.943388678,0.824,0.487,0.39190146,0.62,0.82,0.888888889,0
0.373874775,0.200700117,0.898782725,0.546309262,0.132626525,0.082,0.405,0.364040953,0.896,0.04,0,0
0.810362072,0.06517753,0.217775554,0.166433287,0.799359872,0.4452,0.65,0.268018296,0.84,0.6,0.333333333,0
0.568313663,0.72612102,0.426046357,0.266053211,0.543108622,0.0734,0.937,0.366783174,0.784,0.86,0.555555556,0
0.108421684,0.380063344,0.972319493,0.134026805,0.525705141,0.3298,0.049,0.443318086,0.676,0.58,0.666666667,0
0.372674535,0.884480747,0.827080207,0.410082016,0.961792358,0.3516,0.153,0.610964385,0.62,0.42,0,1
0.24244849,0.252208701,0.107887277,0.590518104,0.605921184,0.5996,0.133,0.312511941,0.924,0.08,0,0
0.517303461,0.453242207,0.508587627,0.284056811,0.830766153,0.9758,0.085,0.583261219,0.192,0.74,0.888888889,1
0.843368674,0.639106518,0.730198433,0.846169234,0.514502901,0.1698,0.302,0.507378145,0.192,0.08,0.666666667,1
0.436087217,0.877646274,0.698515925,0.981396279,0.24984997,0.3292,0.229,0.583542184,0.984,0.6,0.888888889,1
0.433286657,0.524754126,0.76104719,0.120224045,0.694538908,0.5872,0.549,0.561008777,0.552,0.92,0.444444444,1
0.905381076,0.37356226,0.457562114,0.017803561,0.923384677,0.1714,0.327,0.271468549,0.484,0.42,0.888888889,0
0.576115223,0.867144524,0.175921294,0.789957992,0.841368274,0.7108,0.405,0.587947718,0.852,0.78,0.444444444,1
0.566113223,0.31021837,0.464899116,0.190638128,0.198439688,0.4036,0.942,0.356207645,0.848,0.8,0.555555556,0
0.26185237,0.079513252,0.647990662,0.353270654,0.316863373,0.9496,0.156,0.507715304,0.176,0.02,0.777777778,1
0.607721544,0.445074179,0.608804402,0.394278856,0.516903381,0.6298,0.388,0.516088066,0.172,0.92,0.888888889,1
0.575915183,0.78529755,0.070368518,0.916783357,0.571714343,0.363,0.257,0.393002843,0.796,0.18,1,0
0.396679336,0.030838473,0.064865766,0.658931786,0.193838768,0.7194,0.549,0.305611436,0.784,0.28,0.222222222,0
0.99059812,0.585930988,0.965649491,0.040608122,0.230046009,0.8388,0.736,0.682565549,0.224,0.88,0.111111111,1
0.881776355,0.5945991,0.151742538,0.014802961,0.75895179,0.8004,0.817,0.46127738,0.84,0.68,0.444444444,0
0.74954991,0.928654776,0.294480574,0.199639928,0.730546109,0.2628,0.515,0.389709932,0.48,0.38,0.555555556,0
0.537307461,0.286547758,0.767883942,0.318263653,0.839367874,0.417,0.855,0.54179076,0.468,0.08,0.777777778,1
0.461892378,0.278879813,0.409704852,0.484696939,0.933186637,0.4522,0.785,0.462131514,0.984,0.38,0.333333333,0
0.184636927,0.440573429,0.181424045,0.837967594,0.308261652,0.3884,0.157,0.315141775,0.52,0.96,0,0
0.305661132,0.356892815,0.467233617,0.314862973,0.859771954,0.3108,0.245,0.352060599,0.136,0.1,0.333333333,0
0.773954791,0.736456076,0.569117892,0.376675335,0.666133227,0.7528,0.672,0.64883849,0.28,0.84,1,1
0.453690738,0.641940323,0.452893113,0.329465893,0.957991598,0.0122,0.975,0.399746007,0.332,0.32,0.777777778,0
0.882176435,0.759126521,0.91929298,0.0090018,0.272054411,0.2936,0.376,0.4770901,0.96,0.66,0.111111111,0
0.147829566,0.820136689,0.284642321,0.955391078,0.269653931,0.1416,0.23,0.367142809,0.264,0.64,1,0
0.50830166,0.923153859,0.661497415,0.139027806,0.704340868,0.1288,0.869,0.493723238,0.432,0.32,0.777777778,0
0.646929386,0.431071845,0.112222778,0.287657532,0.928585717,0.277,0.2,0.234122658,0.748,0.06,0.333333333,0
0.516703341,0.984830805,0.392362848,0.129425885,0.824764953,0.7622,0.697,0.621641061,0.276,0.14,0.111111111,1
0.889177836,0.215702617,0.741203935,0.49069814,0.727145429,0.9694,0.034,0.628901201,0.7,0.56,0.333333333,1
0.98959792,0.714452409,0.224779056,0.932386477,0.387477495,0.5146,0.019,0.437001989,0.208,0.94,0,0
0.115623125,0.534089015,0.589961647,0.100820164,0.717943589,0.339,0.452,0.410018094,0.244,0.92,1,0
0.129825965,0.816969495,0.153410038,0.440888178,0.801160232,0.8292,0.657,0.57510199,0.988,0.12,0.666666667,1
0.130226045,0.476912819,0.102551276,0.022404481,0.75335067,0.0672,0.142,0.098483912,0.368,0.88,0.222222222,0
0.681136227,0.784130688,0.523261631,0.770954191,0.676935387,0.0932,0.764,0.498645748,0.728,0.24,0.333333333,0
0.372474495,0.93032172,0.675170919,0.641328266,0.047209442,0.3454,0.129,0.500466402,0.84,0.9,0.222222222,1
0.733346669,0.732455409,0.113223278,0.699739948,0.659931986,0.4484,0.534,0.430011576,0.348,0.76,0.777777778,0
0.405281056,0.776296049,0.91812573,0.472494499,0.478295659,0.7978,0.308,0.743815957,0.356,0.96,0.222222222,1
0.627525505,0.067177863,0.225779556,0.907781556,0.961792358,0.9252,0.752,0.587621798,0.772,0.44,0.666666667,1
0.769753951,0.205034172,0.11989328,0.409681936,0.607321464,0.5312,0.804,0.329043932,0.608,0.74,0.111111111,0
0.548109622,0.974495749,0.202601301,0.514102821,0.608321664,0.4956,0.066,0.435316198,0.36,0.74,1,0
0.539507902,0.693282214,0.169418042,0.695339068,0.99419884,0.213,0.193,0.360152396,0.748,0.5,0.888888889,0
0.088017604,0.561593599,0.090545273,0.520704141,0.093618724,0.4512,0.893,0.335292597,0.864,0.98,0.555555556,0
0.410682136,0.367061177,0.7980657,0.189437888,0.276455291,0.9236,0.416,0.604749435,0.236,0.24,0.222222222,1
0.545709142,0.044340723,0.495581124,0.317063413,0.656131226,0.3928,0.477,0.329605862,0.024,0.98,0.777777778,0
0.461892378,0.369228205,0.388527597,0.092218444,0.315263053,0.2106,0.168,0.186886794,0.276,0.82,0.777777778,0
0.900780156,0.498916486,0.950975488,0.432686537,0.346269254,0.3372,0.995,0.599152609,0.676,0.62,0.555555556,1
0.906581316,0.211535256,0.371018843,0.609521904,0.892778556,0.5146,0.923,0.488519763,0.916,0.08,0.333333333,0
0.821964393,0.173195533,0.166916792,0.118623725,0.579515903,0.5986,0.002,0.21886063,0.864,0.26,0.222222222,0
0.375075015,0.50841807,0.273970318,0.630726145,0.102820564,0.4324,0.551,0.361152632,0.224,0.84,0.888888889,0
0.717143429,0.585930988,0.23895281,0.892978596,0.310862172,0.7586,0.872,0.578664629,0.88,0.72,0.444444444,1
0.395079016,0.240040007,0.498749375,0.337867574,0.076015203,0.5844,0.431,0.368008182,0.812,0.96,0.333333333,0
0.232446489,0.587431239,0.291479073,0.222044409,0.556311262,0.665,0.437,0.430719608,0.736,0.4,0.888888889,0
0.342868574,0.900483414,0.516091379,0.893178636,0.173234647,0.863,0.379,0.700041583,0.688,0.9,0.666666667,1
0.070814163,0.473245541,0.669501417,0.692138428,0.857371474,0.8656,0.029,0.669854685,0.808,0.86,0.222222222,1
0.331666333,0.857476246,0.777555444,0.105421084,0.577515503,0.2036,0.79,0.51597568,0.86,0.96,0.555555556,1
0.460692138,0.927487915,0.710355178,0.408281656,0.059411882,0.6234,0.457,0.604434754,0.82,0.28,0.777777778,1
0.955391078,0.092348725,0.205602801,0.674134827,0.300860172,0.7166,0.531,0.377100215,0.12,0.5,0.444444444,0
0.313262653,0.095849308,0.115724529,0.574514903,0.616523305,0.1458,0.256,0.142842693,0.724,0.08,0.111111111,0
0.902380476,0.476079347,0.542604636,0.618723745,0.335467093,0.8428,0.784,0.633812473,0.84,0.6,0.777777778,1
0.228645729,0.588264711,0.19876605,0.567313463,0.513302661,0.1804,0.794,0.329740725,0.184,0.74,0.111111111,0
0.190838168,0.425904317,0.084875771,0.798159632,0.909581916,0.7992,0.553,0.523505546,0.212,0.24,0,1
0.518903781,0.326554426,0.527263632,0.320464093,0.350070014,0.1614,0.905,0.333629283,0.784,0.16,0.444444444,0
0.672534507,0.641106851,0.326830082,0.708541708,0.335867173,0.7418,0.116,0.500533834,0.344,0.64,0.444444444,1
0.044208842,0.002000333,0.756378189,0.99119824,0.819963993,0.1482,0.787,0.493329887,0.4,0.4,0,0
0.220844169,0.96816136,0.314157079,0.390078016,0.318863773,0.3788,0.559,0.434226053,0.376,0.42,0.555555556,0
0.455491098,0.232038673,0.978989495,0.791158232,0.078015603,0.1436,0.231,0.433754032,0.212,0.48,0.666666667,0
0.330866173,0.917319553,0.75871269,0.24624925,0.181036207,0.2708,0.132,0.449622945,0.94,0.52,0.888888889,0
0.712542509,0.10901817,0.057528764,0.281856371,0.948989798,0.9846,0.301,0.401791434,0.804,0.2,0.888888889,0
0.51110222,0.238206368,0.508921127,0.934986997,0.933386677,0.1076,0.856,0.455051192,0.252,0.58,0.111111111,0
0.160232046,0.234872479,0.562781391,0.026005201,0.224844969,0.4064,0.788,0.332808865,0.108,0.06,0.777777778,0
0.894378876,0.996332722,0.695514424,0.217443489,0.553710742,0.677,0.645,0.675934771,0.372,0.12,0.888888889,1
0.292858572,0.004667445,0.497915624,0.483096619,0.137427485,0.0946,0.09,0.14803493,0.416,0.72,0.333333333,0
0.731146229,0.639773296,0.483575121,0.401880376,0.674734947,0.109,0.955,0.420413806,0.008,0.74,0.666666667,0
0.779955991,0.869811635,0.368017342,0.629325865,0.185437087,0.1432,0.305,0.349835354,0.888,0.26,0.444444444,0
0.963192639,0.672445408,0.271469068,0.192838568,0.049809962,0.645,0.607,0.391699165,0.852,0.18,0,0
0.4984997,0.362727121,0.946473237,0.070614123,0.824964993,0.9094,0.803,0.734195709,0.852,0.06,1,1
0.615723145,0.958493082,0.317658829,0.369473895,0.325465093,0.826,0.133,0.533620292,0.804,0.42,0.777777778,1
0.334666933,0.893648941,0.063365016,0.524504901,0.108621724,0.983,0.652,0.54783713,0.732,0.5,0.111111111,1
0.678135627,0.434072345,0.167250292,0.562112422,0.834166833,0.5782,0.032,0.371593297,0.636,0.9,0.222222222,0
0.463292659,0.573428905,0.857595464,0.601520304,0.762552511,0.9614,0.102,0.768080109,0.96,0,0.444444444,1
0.437487497,0.967661277,0.586793397,0.548709742,0.683936787,0.305,0.723,0.587307117,0.712,0.4,0.666666667,1
0.855371074,0.982663777,0.779056195,0.24584917,0.911382276,0.4216,0.155,0.605120309,0.632,0.42,0.444444444,1
0.050010002,0.449908318,0.809071202,0.764752951,0.48929786,0.396,0.444,0.571359534,0.788,0.88,1,1
0.881976395,0.847474579,0.823411706,0.087817564,0.128025605,0.0474,0.248,0.362355162,0.248,0.2,0.333333333,0
0.851970394,0.302050342,0.550775388,0.198439688,0.061412282,0.8298,0.421,0.454556693,0.968,0.06,0.111111111,0
0.50630126,0.371895316,0.177088544,0.73954791,0.318463693,0.0248,0.077,0.152766383,0.02,0.38,0,0
0.49009802,0.16486081,0.148074037,0.279855971,0.086817363,0.7298,0.755,0.311500466,0.648,0.62,0.222222222,0
0.361672334,0.209201534,0.574120394,0.4934987,0.535707141,0.407,0.079,0.36568179,0.076,0.86,0.555555556,0
0.99419884,0.656942824,0.366516592,0.327265453,0.014402881,0.0062,0.838,0.249856708,0.852,0.26,0.888888889,0
0.111022204,0.510918486,0.55811239,0.50710142,0.443888778,0.29,0.663,0.439474483,0.968,0.26,0.888888889,0
0.590118024,0.231205201,0.498582625,0.346669334,0.178435687,0.3462,0.417,0.29727239,0.408,0.32,0.444444444,0
0.681536307,0.402900483,0.602301151,0.99439888,0.368273655,0.9648,0.866,0.756481867,0.856,0.12,0.222222222,1
0.934386877,0.373228871,0.032016008,0.357471494,0.675135027,0.661,0.186,0.306577957,0.336,0.98,0.222222222,0
0.780156031,0.987497916,0.032683008,0.627125425,0.351070214,0.5436,0.265,0.409377494,0.16,0.54,0.666666667,0
0.643728746,0.853642274,0.72186093,0.888577716,0.341468294,0.127,0.137,0.502691646,0.276,0.28,0.666666667,1
0.116623325,0.388064677,0.193096548,0.638127626,0.9909982,0.3912,0.382,0.377718338,0.3,0.36,0.222222222,0
0.373674735,0.913985664,0.652326163,0.565913183,0.718943789,0.0358,0.987,0.544274492,0.632,0.86,1,1
0.138627726,0.342723787,0.546606637,0.569313863,0.513902781,0.7616,0.161,0.522516549,0.796,0.68,0.666666667,1
0.881176235,0.667944657,0.982157746,0.4964993,0.579515903,0.1628,0.831,0.60358062,0.204,0.56,0.777777778,1
0.74954991,0.966827805,0.835584459,0.807761552,0.620324065,0.5944,0.652,0.797086953,0.088,0.72,0.222222222,1
0.75755151,0.3903984,0.413206603,0.050410082,0.024604921,0.6994,0.016,0.307499522,0.22,0.76,0.444444444,0
0.652130426,0.679946658,0.616474904,0.885377075,0.080216043,0.3666,0.945,0.573742119,0.296,0.2,1,1
0.50690138,0.296049342,0.117225279,0.586317263,0.649329866,0.6326,0.971,0.434001281,0.28,0.16,0.777777778,0
0.149829966,0.26637773,0.386359847,0.848969794,0.364472895,0.7642,0.925,0.570157003,0.22,0.96,0.666666667,1
0.329465893,0.574262377,0.734033684,0.01040208,0.055411082,0.1842,0.502,0.330437519,0.468,0.18,0,0
0.136827365,0.979496583,0.622811406,0.869373875,0.297659532,0.6008,0.22,0.655682802,0.856,0.46,0.111111111,1
0.724944989,0.453242207,0.484575621,0.120224045,0.130226045,0.7338,0.391,0.421638814,0.1,0.98,0.555555556,0
0.160032006,0.93782297,0.176421544,0.721344269,0.916583317,0.357,0.614,0.503500826,0.864,0.42,0.777777778,1
0.702140428,0.914485748,0.803401701,0.416683337,0.203040608,0.1624,0.379,0.486519291,0.496,0.52,0.444444444,0
0.692138428,0.253875646,0.273136568,0.681136227,0.143628726,0.2862,0.708,0.29082143,0.66,0.8,0.666666667,0
0.459291858,0.401900317,0.820743705,0.628325665,0.626325265,0.933,0.796,0.778599445,0.816,0.34,1,1
0.135027005,0.643440573,0.611805903,0.163432687,0.522104421,0.3574,0.209,0.406938716,0.304,0.44,0.666666667,0
0.314662933,0.518086348,0.372686343,0.514702941,0.576115223,0.1078,0.405,0.304150418,0.956,0.34,0.222222222,0
0.319863973,0.096016003,0.04052026,0.277255451,0.436087217,0.0828,0.958,0.104811248,0.084,0.28,0,0
0.700340068,0.993832305,0.232449558,0.560512102,0.467293459,0.1804,0.25,0.355668191,0.528,0.48,0.555555556,0
0.113622725,0.752792132,0.889277972,0.73814763,0.778955791,0.1276,0.346,0.586205734,0.256,0.74,0.444444444,1
0.828965793,0.437739623,0.818242455,0.081216243,0.220044009,0.495,0.036,0.414052754,0.408,0.86,0.888888889,0
0.76095219,0.618269712,0.574954144,0.515903181,0.396679336,0.3476,0.332,0.445262365,0.448,0.48,0,0
0.186237247,0.087514586,0.466399867,0.617723545,0.957991598,0.8414,0.371,0.55243372,0.916,0.32,0.444444444,1
0.719143829,0.495415903,0.647323662,0.295459092,0.190038008,0.881,0.1,0.538194405,0.44,0.92,0.222222222,1
0.668533707,0.930988498,0.466233117,0.953190638,0.293858772,0.4732,0.001,0.539172164,0.696,0.34,0.555555556,1
0.74814963,0.896816136,0.644488911,0.520504101,0.191638328,0.8886,0.575,0.712482721,0.952,0.78,0.444444444,1
0.188837768,0.337389565,0.307320327,0.182636527,0.020404081,0.4504,0.302,0.231099473,0.496,0.74,0.333333333,0
0.157431486,0.531421904,0.83875271,0.107821564,0.269853971,0.642,0.018,0.497533126,0.408,0.04,0.777777778,0
0.236247249,0.697449575,0.702184426,0.541708342,0.046409282,0.1626,0.86,0.466109981,0.972,0.18,0.888888889,0
0.365673135,0.340056676,0.329998332,0.375275055,0.154630926,0.0526,0.584,0.184403061,0.828,0.58,0.888888889,0
0.793558712,0.064844141,0.830915458,0.192638528,0.362672535,0.16,0.171,0.27993122,0.94,0.86,0,0
0.73794759,0.505584264,0.487410372,0.030606121,0.020804161,0.2518,0.865,0.296541881,0.396,0.6,0.888888889,0
0.925385077,0.601766961,0.174587294,0.566713343,0.75315063,0.751,0.254,0.482866744,0.696,0.74,0.333333333,0
0.058411682,0.005834306,0.077538769,0.598719744,0.795759152,0.1736,0.227,0.142100945,0.248,0.74,0.333333333,0
0.01140228,0.095515919,0.699849925,0.141828366,0.411482296,0.1306,0.895,0.31034289,0.864,0.5,0.888888889,0
0.699139828,0.207367895,0.865432716,0.601920384,0.984796959,0.9276,0.179,0.718978635,0.932,0.56,0,1
0.279055811,0.34805801,0.807737202,0.952190438,0.679135827,0.6888,0.879,0.750840086,0.268,0.08,0.444444444,1
0.333866773,0.541090182,0.655827914,0.978395679,0.74394879,0.4734,0.803,0.669225323,0.104,0.92,0.777777778,1
0.546709342,0.293882314,0.141237285,0.888577716,0.192438488,0.095,0.31,0.185717978,0.2,0.68,0.444444444,0
0.102220444,0.276212702,0.093880273,0.807161432,0.837567514,0.8518,0.034,0.44909473,0.632,0.16,0.777777778,0
0.642528506,0.869478246,0.345005836,0.209441888,0.945189038,0.1082,0.083,0.31986199,0.272,0.24,0.444444444,0
0.325065013,0.145024171,0.855094214,0.156431286,0.236447289,0.611,0.11,0.429213635,0.64,0,0.111111111,0
0.632726545,0.495582597,0.96198099,0.445089018,0.686537307,0.6676,0.891,0.742220074,0.352,0.26,0.111111111,1
0.833966793,0.952992165,0.24128731,0.619723945,0.74714943,0.4002,0.404,0.483226379,0.916,0.32,0.777777778,0
0.171034207,0.625104184,0.762381191,0.850770154,0.305261052,0.9112,0.033,0.712392812,0.452,0.68,0.222222222,1
0.930786157,0.717286214,0.573953643,0.232046409,0.475095019,0.0508,0.557,0.351139033,0.496,0.48,0.111111111,0
0.530506101,0.43123854,0.031682508,0.479695939,0.097619524,0.8182,0.208,0.32938109,0.348,0.84,0,0
0.922984597,0.020003334,0.542938136,0.647529506,0.173034607,0.5538,0.235,0.369143281,0.072,0.08,0.333333333,0
0.207641528,0.646274379,0.806236452,0.445689138,0.061612322,0.6112,0.161,0.549039661,0.492,0.7,0.222222222,1
0.604520904,0.632105351,0.276138069,0.454290858,0.560312062,0.9868,0.762,0.619202284,0.776,0.88,0.777777778,1
0.403680736,0.11051842,0.897615474,0.225245049,0.625325065,0.5826,0.001,0.470032255,0.952,0.42,0,0
0.774154831,0.462243707,0.236284809,0.986797359,0.916383277,0.797,0.439,0.600883354,0.076,0.28,0.444444444,1
0.605921184,0.915485914,0.076371519,0.475295059,0.542308462,0.1536,0.087,0.253936322,0.796,0.44,1,0
0.4944989,0.205200867,0.15991329,0.532906581,0.26065213,0.8092,0.552,0.389788602,0.268,0.78,0.555555556,0
0.912982597,0.461243541,0.837251959,0.218643729,0.059411882,0.761,0.346,0.554850021,0.824,0.92,0,1
0.377075415,0.461243541,0.417375354,0.514302861,0.885177035,0.9682,0.028,0.590094292,0.344,0.06,0.888888889,1
0.219843969,0.810968495,0.797231949,0.25545109,0.478895779,0.9358,0.461,0.737297565,0.116,0.52,0.111111111,1
0.608121624,0.82463744,0.531265633,0.202440488,0.73754751,0.214,0.571,0.439564392,0.612,0.64,0.333333333,0
0.623924785,0.75945991,0.48057362,0.275855171,0.014602921,0.465,0.248,0.388765889,0.892,0.02,0.666666667,0
0.438887778,0.365560927,0.807070202,0.00280056,0.48829766,0.9114,0.766,0.635048719,0.18,0.18,0.888888889,1
0.486497299,0.072012002,0.423545106,0.570314063,0.325865173,0.6408,0.371,0.388203958,0.02,0.06,0.222222222,0
0.959591918,0.34955826,0.802234451,0.387477495,0.030406081,0.4638,0.749,0.490745007,0.884,0.3,1,0
0.732546509,0.679946658,0.100550275,0.898779756,0.775755151,0.109,0.579,0.352307848,0.696,0.2,0.111111111,0
0.110422084,0.702783797,0.636484909,0.040808162,0.513102621,0.3518,0.869,0.477865564,0.808,0.48,0.777777778,0
0.212042408,0.96516086,0.702851426,0.043208642,0.333266653,0.6652,0.547,0.602973735,0.06,0.66,0.888888889,1
0.975595119,0.45374229,0.899449725,0.885977195,0.805961192,0.777,0.186,0.75806651,0.892,0.84,0.111111111,1
0.726345269,0.632605434,0.224278806,0.126625325,0.447089418,0.4472,0.823,0.358803763,0.42,0.3,0.222222222,0
0.914982997,0.539256543,0.604302151,0.00220044,0.00340068,0.0558,0.783,0.260701963,0.896,0.06,0.555555556,0
0.303660732,0.150691782,0.433383358,0.179035807,0.944588918,0.6332,0.972,0.475988716,0.064,0,0.222222222,0
0.74174835,0.461243541,0.382858096,0.823964793,0.25565113,0.9216,0.094,0.551624541,0.884,0.84,0.555555556,1
0.713942789,0.544924154,0.106553277,0.802960592,0.830766153,0.4964,0.591,0.44901606,0.672,0.88,0.555555556,0
0.294458892,0.950825138,0.134067034,0.340268054,0.816563313,0.9284,0.492,0.595331483,0.556,0.1,0.222222222,1
0.550710142,0.366561094,0.837251959,0.668133627,0.162432486,0.3542,0.671,0.522404163,0.06,0.02,0.111111111,1
0.627325465,0.980330055,0.750041688,0.50730146,0.474094819,0.8864,0.98,0.839231729,0.688,0.8,0.777777778,1
0.481096219,0.542423737,0.382357846,0.904980996,0.040208042,0.7864,0.532,0.560963823,0.596,0.64,0.666666667,1
0.827165433,0.242540423,0.828747707,0.056411282,0.354670934,0.9618,0.686,0.619494487,0.728,0.56,0.888888889,1
0.832766553,0.191698616,0.08070702,0.813362673,0.731146229,0.791,0.347,0.431326493,0.716,0.54,0,0
0.850570114,0.141690282,0.624979156,0.170634127,0.237047409,0.3214,0.299,0.277054136,0.444,0.78,0,0
0.803360672,0.453075513,0.868434217,0.391678336,0.117223445,0.9006,0.335,0.645197181,0.204,0.3,0,1
0.48789758,0.022003667,0.83908621,0.192038408,0.50730146,0.6698,0.039,0.447217883,0.92,0.38,0,0
0.381276255,0.445074179,0.372853093,0.702740548,0.537107421,0.162,0.285,0.321536542,0.924,0.08,0.444444444,0
0.831366273,0.988498083,0.745372686,0.678535707,0.675935187,0.046,0.173,0.516807337,0.212,0.56,0.111111111,1
0.49009802,0.67027838,0.427547107,0.547909582,0.75935187,0.3658,0.457,0.472437317,0.632,0.96,0.333333333,0
0.24624925,0.759959993,0.84042021,0.698339668,0.695939188,0.7868,0.461,0.79033255,0.204,0.28,0.888888889,1
0.50730146,0.119019837,0.530932133,0.639727946,0.845569114,0.6182,0.765,0.54065566,0.86,0.92,0.222222222,1
